,name,address,link,details,n_students,neighborhood,type
4838,Islamitische Basisschool Salah Eddin El Ayyoubi,Venuslaan 29,/basisscholen/helmond/8911/islamitische-basisschool-salah-eddin-el-ayyoubi/,Confessioneel overigBasisonderwijs196 leerlingen,196,Helmond,Basic School
4839,Christelijke Basisschool De Rank,Koekoekstraat 1,/basisscholen/helmond/9028/christelijke-basisschool-de-rank/,Prot. christelijkBasisonderwijs332 leerlingen,332,Helmond,Basic School
4840,KC Wilhelmina,Bachlaan 9,/basisscholen/helmond/5167/kc-wilhelmina/,Algemeen bijzonderBasisonderwijs429 leerlingen,429,Helmond,Basic School
4841,De Hilt,Azalealaan 38,/basisscholen/helmond/9609/de-hilt/,OpenbaarSpeciaal onderwijs129 leerlingen,129,Helmond,Basic School
4842,Montessorischool Helmond,Dinkelstraat 65,/basisscholen/helmond/5824/montessorischool-helmond/,Algemeen bijzonderBasisonderwijs179 leerlingenMontessori,179,Helmond,Basic School
4843,Vrijeschool Peelland,Helmondselaan 71,/basisscholen/helmond/9831/vrijeschool-peelland/,Algemeen bijzonderBasisonderwijs167 leerlingenVrijeschool,167,Helmond,Basic School
4844,OBS 't Hout / Kindcentrum Mierlo-Hout,Mahoniehoutstraat 9 & 13,/basisscholen/helmond/6043/obs-t-hout-kindcentrum-mierlo-hout/,OpenbaarBasisonderwijs566 leerlingen,566,Helmond,Basic School
4845,De Bundertjes,Basstraat 208,/basisscholen/helmond/9968/de-bundertjes/,OpenbaarBasisonderwijs320 leerlingen,320,Helmond,Basic School
4846,De Straap,Twentehof 200,/basisscholen/helmond/6044/de-straap/,OpenbaarBasisonderwijs176 leerlingen,176,Helmond,Basic School
4847,Kindcentrum De Rakt,Baroniehof 212,/basisscholen/helmond/9969/kindcentrum-de-rakt/,OpenbaarBasisonderwijs220 leerlingen,220,Helmond,Basic School
4848,Openbaar Kindcentrum de Stroom,Rijnlaan 103,/basisscholen/helmond/6045/openbaar-kindcentrum-de-stroom/,OpenbaarBasisonderwijs125 leerlingen,125,Helmond,Basic School
4849,OBS De Lindt,Sprengersstraat 1,/basisscholen/helmond/6046/obs-de-lindt/,OpenbaarBasisonderwijs176 leerlingen,176,Helmond,Basic School
4850,Openbare Basisschool Brandevoort,de Plaetse 150,/basisscholen/helmond/6047/openbare-basisschool-brandevoort/,OpenbaarBasisonderwijs568 leerlingen,568,Helmond,Basic School
4851,Basisschool Silvester Bernadette,Dahliastraat 2,/basisscholen/helmond/7934/basisschool-silvester-bernadette/,KatholiekBasisonderwijs327 leerlingen,327,Helmond,Basic School
4852,Expertisecentrum Antoon van Dijkschool,Berkveld 19,/basisscholen/helmond/24062/expertisecentrum-antoon-van-dijkschool/,KatholiekSpeciaal onderwijs104 leerlingen,104,Helmond,Basic School
4853,De Goede Herder,Montgolfierstraat 71,/basisscholen/helmond/8129/de-goede-herder/,KatholiekBasisonderwijs363 leerlingen,363,Helmond,Basic School
4854,Zuiderbos school voor SO en VSO,Brevierpad 34,/basisscholen/helmond/8572/zuiderbos-school-voor-so-en-vso/,Algemeen bijzonderSpeciaal onderwijs32 leerlingen,32,Helmond,Basic School
4855,Basisschool Dr Landman,Kloosterstraat 30,/basisscholen/helvoirt/25686/basisschool-dr-landman/,KatholiekBasisonderwijs346 leerlingen,346,Helvoirt,Basic School
4856,Neutraal Bijzondere Basisschool De Barte,Nicolaaswei 10,/basisscholen/hemelum/10035/neutraal-bijzondere-basisschool-de-barte/,Algemeen bijzonderBasisonderwijs49 leerlingen,49,Hemelum,Basic School
4857,Basisschool De Boge,Engbert Pierswei 2,/basisscholen/hemrik/24795/basisschool-de-boge/,OpenbaarBasisonderwijs51 leerlingen,51,Hemrik,Basic School
4858,Willem de Zwijgerschool,IJdenhove 238,/basisscholen/hendrik-ido-ambacht/9070/willem-de-zwijgerschool/,Prot. christelijkBasisonderwijs364 leerlingen,364,Hendrik-Ido-Ambacht,Basic School
4859,Stadhouder WIllem III-school,Sandelingenstraat 17,/basisscholen/hendrik-ido-ambacht/9071/stadhouder-willem-iii-school/,Prot. christelijkBasisonderwijs214 leerlingen,214,Hendrik-Ido-Ambacht,Basic School
4860,Katholieke Jenaplanschool de Klimboom,Druivengaarde 5,/basisscholen/hendrik-ido-ambacht/26802/katholieke-jenaplanschool-de-klimboom/,KatholiekBasisonderwijs198 leerlingenJenaplan,198,Hendrik-Ido-Ambacht,Basic School
4861,SOL De Bron,Admiraal de Ruyterlaan 1,/basisscholen/hendrik-ido-ambacht/7616/sol-de-bron/,OpenbaarBasisonderwijs585 leerlingen,585,Hendrik-Ido-Ambacht,Basic School
4862,"SOL Villa Ambacht, Dalton speel-ontwikkel-leerplein",Jan Wissenslaan 9,/basisscholen/hendrik-ido-ambacht/7617/sol-villa-ambacht-dalton-speel-ontwikkel-leerplein/,OpenbaarBasisonderwijs266 leerlingenDalton,266,Hendrik-Ido-Ambacht,Basic School
4863,SOL De Watervlinder,"Druivengaarde 1, 3, 11 en 13",/basisscholen/hendrik-ido-ambacht/7618/sol-de-watervlinder/,OpenbaarBasisonderwijs762 leerlingen,762,Hendrik-Ido-Ambacht,Basic School
4864,Christelijk IKC De Meander,Witte de Withstraat 46,/basisscholen/hendrik-ido-ambacht/24400/christelijk-ikc-de-meander/,Prot. christelijkBasisonderwijs178 leerlingen,178,Hendrik-Ido-Ambacht,Basic School
4865,Christelijk IKC De Tweestroom,Jan Wissenslaan 5,/basisscholen/hendrik-ido-ambacht/24401/christelijk-ikc-de-tweestroom/,Prot. christelijkBasisonderwijs217 leerlingen,217,Hendrik-Ido-Ambacht,Basic School
4866,Christelijk IKC De Wijngaard,Druivengaarde 9,/basisscholen/hendrik-ido-ambacht/24437/christelijk-ikc-de-wijngaard/,Prot. christelijkBasisonderwijs477 leerlingen,477,Hendrik-Ido-Ambacht,Basic School
4867,De Bouwsteen en het Fundament,Anna Reynvaanweg 50,/basisscholen/hengelo/22772/de-bouwsteen-en-het-fundament/,Algemeen bijzonderSpeciaal onderwijs30 leerlingen,30,Hengelo,Basic School
4868,De Stapsteen,Jacques Perkstraat 5 -7,/basisscholen/hengelo/22781/de-stapsteen/,Algemeen bijzonderSpeciaal onderwijs131 leerlingen,131,Hengelo,Basic School
4869,De Bron,Henry Woodstraat 70,/basisscholen/hengelo/8809/de-bron/,Prot. christelijkBasisonderwijs169 leerlingenOntwikkelingsgericht Onderwijs,169,Hengelo,Basic School
4870,Dr. A. Kuyperschool,Dr. A. Kuyperplein 14,/basisscholen/hengelo/23129/dr-a-kuyperschool/,Algemeen bijzonderBasisonderwijs73 leerlingen,73,Hengelo,Basic School
4871,Basisschool Mikado,Apolloplein 1,/basisscholen/hengelo/4888/basisschool-mikado/,Algemeen bijzonderBasisonderwijs137 leerlingen,137,Hengelo,Basic School
4872,Daltonschool De Rank,Elritsplein 100,/basisscholen/hengelo/8812/daltonschool-de-rank/,Prot. christelijkBasisonderwijs422 leerlingenDalton,422,Hengelo,Basic School
4873,Basisschool De Reflector,Castorweg 171,/basisscholen/hengelo/6865/basisschool-de-reflector/,Prot. christelijkBasisonderwijs80 leerlingen,80,Hengelo,Basic School
4874,Expeditiewijz,F. Hazemeijerstraat 300,/basisscholen/hengelo/26246/expeditiewijz/,Algemeen bijzonderBasisonderwijs74 leerlingen,74,Hengelo,Basic School
4875,Montessori 't Annink,Bergweg 34,/basisscholen/hengelo/25898/montessori-t-annink/,OpenbaarBasisonderwijs161 leerlingenMontessori,161,Hengelo,Basic School
4876,Wilbertschool,Ruijsdaelstraat 45,/basisscholen/hengelo/25875/wilbertschool/,OpenbaarBasisonderwijs180 leerlingenJenaplan,180,Hengelo,Basic School
4877,IKC Aventurijn,Breemarsweg 483,/basisscholen/hengelo/25899/ikc-aventurijn/,Algemeen bijzonderBasisonderwijs306 leerlingen,306,Hengelo,Basic School
4878,IKC Wooldermarke,Semmelweisstraat 46,/basisscholen/hengelo/25906/ikc-wooldermarke/,SamenwerkingBasisonderwijs208 leerlingen,208,Hengelo,Basic School
4879,IKC 't Eimink,Johan Buziaustraat 14,/basisscholen/hengelo/11819/ikc-t-eimink/,KatholiekBasisonderwijs550 leerlingen,550,Hengelo,Basic School
4880,IKC De Kiem,Klaas de Rookstraat 53-57,/basisscholen/hengelo/8008/ikc-de-kiem/,SamenwerkingBasisonderwijs382 leerlingen,382,Hengelo,Basic School
4881,IKC De Bleek,Kerkpad 9,/basisscholen/hengelo/8009/ikc-de-bleek/,KatholiekBasisonderwijs67 leerlingen,67,Hengelo,Basic School
4882,IKC Esrein,Kerkstraat 116,/basisscholen/hengelo/11820/ikc-esrein/,KatholiekBasisonderwijs361 leerlingen,361,Hengelo,Basic School
4883,IKC De Hunenborg,Old Ruitenborgh 31,/basisscholen/hengelo/11821/ikc-de-hunenborg/,KatholiekBasisonderwijs163 leerlingen,163,Hengelo,Basic School
4884,Dalton IKC Plechelmus,Wilbertstraat 15 A - 15 C,/basisscholen/hengelo/8010/dalton-ikc-plechelmus/,KatholiekBasisonderwijs387 leerlingenDalton,387,Hengelo,Basic School
4885,IKC Sint Jan,Oude Postweg 57,/basisscholen/hengelo/11822/ikc-sint-jan/,KatholiekBasisonderwijs378 leerlingen,378,Hengelo,Basic School
4886,IKC Titus Brandsma,Drienerstraat 51,/basisscholen/hengelo/11823/ikc-titus-brandsma/,KatholiekBasisonderwijs356 leerlingen,356,Hengelo,Basic School
4887,School voor Speciaal Basisonderwijs De Batavier,Schützstraat 18,/basisscholen/hengelo/8011/school-voor-speciaal-basisonderwijs-de-batavier/,SamenwerkingSpeciaal basisonderwijs223 leerlingen,223,Hengelo,Basic School
4888,IKC Hart van Slangenbeek,Luxemburgstraat 100,/basisscholen/hengelo/11825/ikc-hart-van-slangenbeek/,SamenwerkingBasisonderwijs589 leerlingen,589,Hengelo,Basic School
4889,"De Horizon, school voor nieuwkomers",Brusselstraat 15,/basisscholen/hengelo/24525/de-horizon-school-voor-nieuwkomers/,OpenbaarBasisonderwijs125 leerlingen,125,Hengelo,Basic School
4890,Basisschool Paus Joannes XXIII,Apolloplein 1,/basisscholen/hengelo/25848/basisschool-paus-joannes-xxiii/,KatholiekBasisonderwijs235 leerlingen,235,Hengelo,Basic School
4891,IKC De Akker,P.C. Hooftlaan 200/202,/basisscholen/hengelo/23007/ikc-de-akker/,KatholiekBasisonderwijs318 leerlingen,318,Hengelo,Basic School
4892,'t Iemenschoer,Ruijsdaelstraat 49,/basisscholen/hengelo/24759/t-iemenschoer/,Algemeen bijzonderSpeciaal onderwijs103 leerlingen,103,Hengelo,Basic School
4893,Jenaplanschool Pierson,Rozenstraat 14 a,/basisscholen/hengelo-gelderland/5735/jenaplanschool-pierson/,Prot. christelijkBasisonderwijs97 leerlingenJenaplan,97,Hengelo (Gelderland),Basic School
4894,Christelijke Basisschool Bekveld,Hogenkampweg 24,/basisscholen/hengelo-gelderland/5736/christelijke-basisschool-bekveld/,Prot. christelijkBasisonderwijs20 leerlingenOntwikkelingsgericht Onderwijs,20,Hengelo (Gelderland),Basic School
4895,OBS Rozengaardsweide,Rozenstraat 14,/basisscholen/hengelo-gelderland/9999/obs-rozengaardsweide/,OpenbaarBasisonderwijs88 leerlingen,88,Hengelo (Gelderland),Basic School
4896,Basisschool De Leer,Sint Michielsstraat 6,/basisscholen/hengelo-gelderland/7865/basisschool-de-leer/,KatholiekBasisonderwijs177 leerlingenDalton,177,Hengelo (Gelderland),Basic School
4897,Petrusschool,Bekkampstraat 49,/basisscholen/hengevelde/4843/petrusschool/,KatholiekBasisonderwijs192 leerlingen,192,Hengevelde,Basic School
4898,Basisschool 't Vogelnest,Hengstdijkse Kerkstraat 15 A,/basisscholen/hengstdijk/9335/basisschool-t-vogelnest/,KatholiekBasisonderwijs28 leerlingen,28,Hengstdijk,Basic School
4899,Rooms Katholieke Basisschool De Ark,Burgemeester Kooimanweg 1,/basisscholen/hensbroek/8315/rooms-katholieke-basisschool-de-ark/,KatholiekBasisonderwijs128 leerlingen,128,Hensbroek,Basic School
4900,BredeSchool De Berensprong,Bronneberg 31,/basisscholen/herkenbosch/7053/bredeschool-de-berensprong/,KatholiekBasisonderwijs258 leerlingen,258,Herkenbosch,Basic School
4901,Pr Johan Friso,Deltastraat 13,/basisscholen/herkingen/22956/pr-johan-friso/,Prot. christelijkBasisonderwijs83 leerlingen,83,Herkingen,Basic School
4902,Heilig Hartschool,Loffertweg 14,/basisscholen/hernen/5165/heilig-hartschool/,KatholiekBasisonderwijs56 leerlingen,56,Hernen,Basic School
4903,'t Schrijverke,Wassenbergstraat 12,/basisscholen/herpen/7815/t-schrijverke/,KatholiekBasisonderwijs151 leerlingen,151,Herpen,Basic School
4904,St. Hubertusschool,Louis Beelstraat 12,/basisscholen/herten/7056/st-hubertusschool/,KatholiekBasisonderwijs284 leerlingen,284,Herten,Basic School
4905,Openbare Basisschool De Stapsteen,Putkamp 2,/basisscholen/herten/7061/openbare-basisschool-de-stapsteen/,OpenbaarBasisonderwijs487 leerlingen,487,Herten,Basic School
4906,R.K. Basisschool Sint Aegidius,Hertmerweg 26,/basisscholen/hertme/25662/rk-basisschool-sint-aegidius/,KatholiekBasisonderwijs66 leerlingen,66,Hertme,Basic School
4907,Clara Fabriciusschool,De Hoge Hof 8,/basisscholen/herveld/10273/clara-fabriciusschool/,Prot. christelijkBasisonderwijs157 leerlingen,157,Herveld,Basic School
4908,Basisschool Sint Willibrordus,Hoofdstraat 152,/basisscholen/herveld/7884/basisschool-sint-willibrordus/,KatholiekBasisonderwijs226 leerlingen,226,Herveld,Basic School
4909,IKC Sprankel,Carvium 1,/basisscholen/herwen/12088/ikc-sprankel/,SamenwerkingBasisonderwijs89 leerlingen,89,Herwen,Basic School
4910,CBS Herwijnen,Achterweg 35,/basisscholen/herwijnen/6138/cbs-herwijnen/,Prot. christelijkBasisonderwijs171 leerlingen,171,Herwijnen,Basic School
4911,obs De Schatkist,Achterweg 35,/basisscholen/herwijnen/10815/obs-de-schatkist/,OpenbaarBasisonderwijs67 leerlingen,67,Herwijnen,Basic School
4912,Koningin Juliana-School Christelijk Basisonderwijs Heteren,Flessestraat 11,/basisscholen/heteren/10268/koningin-juliana-school-christelijk-basisonderwijs-heteren/,Prot. christelijkBasisonderwijs165 leerlingen,165,Heteren,Basic School
4913,Basisschool Tuin 17,Flessestraat 17,/basisscholen/heteren/25654/basisschool-tuin-17/,SamenwerkingBasisonderwijs181 leerlingen,181,Heteren,Basic School
4914,CBS De Wegwijzer,Leijenburgplein 2a,/basisscholen/heukelum/6137/cbs-de-wegwijzer/,Prot. christelijkBasisonderwijs75 leerlingen,75,Heukelum,Basic School
4915,Openbare Basisschool De Rietput,Leijenburgplein 2a,/basisscholen/heukelum/6931/openbare-basisschool-de-rietput/,OpenbaarBasisonderwijs102 leerlingen,102,Heukelum,Basic School
4916,Basisschool Sint Joris,Looistraat 4A,/basisscholen/heumen/5493/basisschool-sint-joris/,KatholiekBasisonderwijs135 leerlingen,135,Heumen,Basic School
4917,BS JPS,Demer 19,/basisscholen/heusden/12141/bs-jps/,KatholiekBasisonderwijs143 leerlingen,143,Heusden,Basic School
4918,BBS. Antonius,Heikamperweg 1,/basisscholen/heusden-gem-asten/9776/bbs-antonius/,KatholiekBasisonderwijs175 leerlingenIPC,175,Heusden (Gem. Asten),Basic School
4919,Basisschool De Neerakker,In de Neerakker 2,/basisscholen/heythuysen/8704/basisschool-de-neerakker/,KatholiekBasisonderwijs353 leerlingenOntwikkelingsgericht Onderwijs,353,Heythuysen,Basic School
4920,CBS De Parel,Zuiderzeestraatweg 145,/basisscholen/hierden/24402/cbs-de-parel/,Prot. christelijkBasisonderwijs211 leerlingen,211,Hierden,Basic School
4921,IKC 't Hieker Nust,Westeinde 6,/basisscholen/hijken/11125/ikc-t-hieker-nust/,OpenbaarBasisonderwijs69 leerlingen,69,Hijken,Basic School
4922,Arjen Roelofsskoalle,Leijesterpaed 4,/basisscholen/hijum/7070/arjen-roelofsskoalle/,OpenbaarBasisonderwijs40 leerlingen,40,Hijum,Basic School
4923,De Fontein,Willem de Rijkelaan 13,/basisscholen/hillegom/25148/de-fontein/,Prot. christelijkBasisonderwijs182 leerlingen,182,Hillegom,Basic School
4924,Basisschool De Giraf,Guido Gezellelaan 3,/basisscholen/hillegom/9495/basisschool-de-giraf/,KatholiekBasisonderwijs402 leerlingen,402,Hillegom,Basic School
4925,Johannesschool,Mariastraat 30,/basisscholen/hillegom/9496/johannesschool/,KatholiekBasisonderwijs407 leerlingen,407,Hillegom,Basic School
4926,IKC Vossepark,Weerlaan 22,/basisscholen/hillegom/9497/ikc-vossepark/,KatholiekBasisonderwijs217 leerlingen,217,Hillegom,Basic School
4927,Savioschool,Prinses Irenelaan 32,/basisscholen/hillegom/9606/savioschool/,KatholiekSpeciaal basisonderwijs72 leerlingen,72,Hillegom,Basic School
4928,De Toermalijn Vrije School voor de Bollenstreek,Abellalaan 74,/basisscholen/hillegom/22861/de-toermalijn-vrije-school-voor-de-bollenstreek/,Algemeen bijzonderBasisonderwijs172 leerlingenVrijeschool,172,Hillegom,Basic School
4929,Daltonschool Hillegom,Prinses Irenelaan 32,/basisscholen/hillegom/9986/daltonschool-hillegom/,OpenbaarBasisonderwijs178 leerlingenDalton,178,Hillegom,Basic School
4930,Samenwijs Starrebos Opvang en Onderwijs,Schoolstraat 38,/basisscholen/hilvarenbeek/5575/samenwijs-starrebos-opvang-en-onderwijs/,KatholiekBasisonderwijs276 leerlingen,276,Hilvarenbeek,Basic School
4931,Samenwijs De Doelakkers,Koningskruis 11,/basisscholen/hilvarenbeek/5577/samenwijs-de-doelakkers/,KatholiekBasisonderwijs183 leerlingen,183,Hilvarenbeek,Basic School
4932,Kindcentrum de Driehoek,Wagenmaker 1,/basisscholen/hilvarenbeek/10698/kindcentrum-de-driehoek/,OpenbaarBasisonderwijs207 leerlingen,207,Hilvarenbeek,Basic School
4933,Basisschool Petrus Dathenus,Lopes Diaslaan 85 A,/basisscholen/hilversum/24632/basisschool-petrus-dathenus/,Prot. christelijkBasisonderwijs40 leerlingen,40,Hilversum,Basic School
4934,Christelijke basisschool De Groen van Prinsterer,Dalweg 11,/basisscholen/hilversum/5121/christelijke-basisschool-de-groen-van-prinsterer/,Prot. christelijkBasisonderwijs212 leerlingen,212,Hilversum,Basic School
4935,Ayoub,Buisweg 9,/basisscholen/hilversum/9088/ayoub/,Confessioneel overigBasisonderwijs216 leerlingen,216,Hilversum,Basic School
4936,Basisschool de Wilge,Cornelis Drebbelstraat 64,/basisscholen/hilversum/25263/basisschool-de-wilge/,KatholiekBasisonderwijs541 leerlingen,541,Hilversum,Basic School
4937,De Wilgetoren,Kamerlingh Onnesweg 2,/basisscholen/hilversum/25402/de-wilgetoren/,KatholiekBasisonderwijs193 leerlingenJenaplan,193,Hilversum,Basic School
4938,School voor Speciaal Basisonderwijs C Hummeling,Peter Planciusplein 12,/basisscholen/hilversum/25234/school-voor-speciaal-basisonderwijs-c-hummeling/,KatholiekSpeciaal basisonderwijs54 leerlingen,54,Hilversum,Basic School
4939,Paulusschool,Irisstraat 2,/basisscholen/hilversum/25291/paulusschool/,KatholiekBasisonderwijs95 leerlingen,95,Hilversum,Basic School
4940,Titus Brandsmaschool,Lopes Diaslaan 87,/basisscholen/hilversum/25261/titus-brandsmaschool/,KatholiekBasisonderwijs122 leerlingen,122,Hilversum,Basic School
4941,Augustinusschool,Kloosterlaan 11,/basisscholen/hilversum/25288/augustinusschool/,KatholiekBasisonderwijs237 leerlingen,237,Hilversum,Basic School
4942,KinderCampus Hilversum,Willem Bontekoestraat 34,/basisscholen/hilversum/24986/kindercampus-hilversum/,Algemeen bijzonderBasisonderwijs149 leerlingenErvaringsgericht Onderwijs,149,Hilversum,Basic School
4943,PYP - International School Hilversum,Emmastraat 56,/basisscholen/hilversum/26501/pyp-international-school-hilversum/,Algemeen bijzonderBasisonderwijs82 leerlingen,82,Hilversum,Basic School
4944,Junior Campus,Prins Bernhardstraat 160,/basisscholen/hilversum/26860/junior-campus/,Algemeen bijzonderBasisonderwijs139 leerlingen,139,Hilversum,Basic School
4945,GBS De Wegwijzer,Sumatralaan 40,/basisscholen/hilversum/24778/gbs-de-wegwijzer/,Prot. christelijkBasisonderwijs129 leerlingen,129,Hilversum,Basic School
4946,Auris De Taalkring,Willem Bontekoestraat 34,/basisscholen/hilversum/23843/auris-de-taalkring/,Algemeen bijzonderSpeciaal onderwijs51 leerlingen,51,Hilversum,Basic School
4947,Stichting Mozarthof,Mozartlaan 29,/basisscholen/hilversum/26602/stichting-mozarthof/,Algemeen bijzonderSpeciaal onderwijs105 leerlingen,105,Hilversum,Basic School
4948,De Kleine Prins Hilversum,Soestdijkerstraatweg 129 C,/basisscholen/hilversum/10052/de-kleine-prins-hilversum/,Algemeen bijzonderSpeciaal onderwijs100 leerlingen,100,Hilversum,Basic School
4949,J.H.Donnerschool,Lopes Diaslaan 2,/basisscholen/hilversum/10256/jhdonnerschool/,Prot. christelijkSpeciaal onderwijs87 leerlingen,87,Hilversum,Basic School
4950,Jan van Rijckenborghschool,'s-Gravesandelaan 15,/basisscholen/hilversum/25782/jan-van-rijckenborghschool/,OpenbaarBasisonderwijs72 leerlingen,72,Hilversum,Basic School
4951,Fabritiusschool,Fabritiuslaan 52,/basisscholen/hilversum/6402/fabritiusschool/,OpenbaarBasisonderwijs449 leerlingen,449,Hilversum,Basic School
4952,Goudenregenschool,Goudenregenlaan 1,/basisscholen/hilversum/6403/goudenregenschool/,OpenbaarBasisonderwijs215 leerlingen,215,Hilversum,Basic School
4953,Kindcentrum De Wijde Blik,Augustinushof 59,/basisscholen/hilversum/21806/kindcentrum-de-wijde-blik/,OpenbaarBasisonderwijs112 leerlingen,112,Hilversum,Basic School
4954,Openbare Basisschool Elckerlyc,Van Hogendorplaan 1 A,/basisscholen/hilversum/10374/openbare-basisschool-elckerlyc/,OpenbaarBasisonderwijs203 leerlingen,203,Hilversum,Basic School
4955,Basisschool Vondelschool,Schuttersweg 36,/basisscholen/hilversum/21807/basisschool-vondelschool/,OpenbaarBasisonderwijs189 leerlingen,189,Hilversum,Basic School
